trial,s,t,condition,success,pre_used,world_seed,per_link_steps,auto_flush_on_goal
0,magenta,blue,baseline,1,116,0,200,1
0,magenta,blue,no_reset,1,116,0,200,1
0,magenta,blue,flush_planner,1,116,0,200,1
0,magenta,blue,clear_hidden_only,1,116,0,200,1
0,magenta,blue,delay_0,1,116,0,200,1
0,magenta,blue,delay_1,1,116,0,200,1
0,magenta,blue,delay_2,1,116,0,200,1
1,yellow,green,baseline,0,71,101,200,1
1,yellow,green,no_reset,0,71,101,200,1
1,yellow,green,flush_planner,0,71,101,200,1
1,yellow,green,clear_hidden_only,0,71,101,200,1
1,yellow,green,delay_0,0,71,101,200,1
1,yellow,green,delay_1,0,71,101,200,1
1,yellow,green,delay_2,0,71,101,200,1
2,blue,green,baseline,1,124,202,200,1
2,blue,green,no_reset,1,124,202,200,1
2,blue,green,flush_planner,1,124,202,200,1
2,blue,green,clear_hidden_only,1,124,202,200,1
2,blue,green,delay_0,1,124,202,200,1
2,blue,green,delay_1,1,124,202,200,1
2,blue,green,delay_2,1,124,202,200,1
3,green,blue,baseline,1,178,303,200,1
3,green,blue,no_reset,0,178,303,200,1
3,green,blue,flush_planner,1,178,303,200,1
3,green,blue,clear_hidden_only,0,178,303,200,1
3,green,blue,delay_0,1,178,303,200,1
3,green,blue,delay_1,0,178,303,200,1
3,green,blue,delay_2,1,178,303,200,1
4,green,magenta,baseline,1,60,404,200,1
4,green,magenta,no_reset,1,60,404,200,1
4,green,magenta,flush_planner,1,60,404,200,1
4,green,magenta,clear_hidden_only,1,60,404,200,1
4,green,magenta,delay_0,1,60,404,200,1
4,green,magenta,delay_1,1,60,404,200,1
4,green,magenta,delay_2,1,60,404,200,1
5,yellow,magenta,baseline,1,87,505,200,1
5,yellow,magenta,no_reset,1,87,505,200,1
5,yellow,magenta,flush_planner,1,87,505,200,1
5,yellow,magenta,clear_hidden_only,1,87,505,200,1
5,yellow,magenta,delay_0,1,87,505,200,1
5,yellow,magenta,delay_1,1,87,505,200,1
5,yellow,magenta,delay_2,1,87,505,200,1
6,yellow,blue,baseline,1,200,606,200,1
6,yellow,blue,no_reset,1,200,606,200,1
6,yellow,blue,flush_planner,1,200,606,200,1
6,yellow,blue,clear_hidden_only,1,200,606,200,1
6,yellow,blue,delay_0,1,200,606,200,1
6,yellow,blue,delay_1,1,200,606,200,1
6,yellow,blue,delay_2,0,200,606,200,1
7,magenta,yellow,baseline,1,67,707,200,1
7,magenta,yellow,no_reset,1,67,707,200,1
7,magenta,yellow,flush_planner,1,67,707,200,1
7,magenta,yellow,clear_hidden_only,1,67,707,200,1
7,magenta,yellow,delay_0,1,67,707,200,1
7,magenta,yellow,delay_1,1,67,707,200,1
7,magenta,yellow,delay_2,1,67,707,200,1
8,yellow,blue,baseline,1,104,808,200,1
8,yellow,blue,no_reset,1,104,808,200,1
8,yellow,blue,flush_planner,1,104,808,200,1
8,yellow,blue,clear_hidden_only,1,104,808,200,1
8,yellow,blue,delay_0,1,104,808,200,1
8,yellow,blue,delay_1,1,104,808,200,1
8,yellow,blue,delay_2,1,104,808,200,1
9,yellow,magenta,baseline,1,84,909,200,1
9,yellow,magenta,no_reset,1,84,909,200,1
9,yellow,magenta,flush_planner,1,84,909,200,1
9,yellow,magenta,clear_hidden_only,1,84,909,200,1
9,yellow,magenta,delay_0,1,84,909,200,1
9,yellow,magenta,delay_1,1,84,909,200,1
9,yellow,magenta,delay_2,1,84,909,200,1
10,blue,magenta,baseline,1,98,1010,200,1
10,blue,magenta,no_reset,1,98,1010,200,1
10,blue,magenta,flush_planner,1,98,1010,200,1
10,blue,magenta,clear_hidden_only,1,98,1010,200,1
10,blue,magenta,delay_0,1,98,1010,200,1
10,blue,magenta,delay_1,1,98,1010,200,1
10,blue,magenta,delay_2,1,98,1010,200,1
11,yellow,green,baseline,1,55,1111,200,1
11,yellow,green,no_reset,1,55,1111,200,1
11,yellow,green,flush_planner,1,55,1111,200,1
11,yellow,green,clear_hidden_only,1,55,1111,200,1
11,yellow,green,delay_0,1,55,1111,200,1
11,yellow,green,delay_1,1,55,1111,200,1
11,yellow,green,delay_2,1,55,1111,200,1
12,blue,magenta,baseline,1,70,1212,200,1
12,blue,magenta,no_reset,1,70,1212,200,1
12,blue,magenta,flush_planner,1,70,1212,200,1
12,blue,magenta,clear_hidden_only,1,70,1212,200,1
12,blue,magenta,delay_0,1,70,1212,200,1
12,blue,magenta,delay_1,1,70,1212,200,1
12,blue,magenta,delay_2,1,70,1212,200,1
13,yellow,green,baseline,1,99,1313,200,1
13,yellow,green,no_reset,1,99,1313,200,1
13,yellow,green,flush_planner,1,99,1313,200,1
13,yellow,green,clear_hidden_only,1,99,1313,200,1
13,yellow,green,delay_0,1,99,1313,200,1
13,yellow,green,delay_1,1,99,1313,200,1
13,yellow,green,delay_2,1,99,1313,200,1
14,magenta,yellow,baseline,1,61,1414,200,1
14,magenta,yellow,no_reset,1,61,1414,200,1
14,magenta,yellow,flush_planner,1,61,1414,200,1
14,magenta,yellow,clear_hidden_only,1,61,1414,200,1
14,magenta,yellow,delay_0,1,61,1414,200,1
14,magenta,yellow,delay_1,1,61,1414,200,1
14,magenta,yellow,delay_2,1,61,1414,200,1
15,magenta,green,baseline,0,58,1515,200,1
15,magenta,green,no_reset,1,58,1515,200,1
15,magenta,green,flush_planner,0,58,1515,200,1
15,magenta,green,clear_hidden_only,1,58,1515,200,1
15,magenta,green,delay_0,0,58,1515,200,1
15,magenta,green,delay_1,0,58,1515,200,1
15,magenta,green,delay_2,1,58,1515,200,1
16,green,magenta,baseline,1,55,1616,200,1
16,green,magenta,no_reset,1,55,1616,200,1
16,green,magenta,flush_planner,1,55,1616,200,1
16,green,magenta,clear_hidden_only,1,55,1616,200,1
16,green,magenta,delay_0,1,55,1616,200,1
16,green,magenta,delay_1,1,55,1616,200,1
16,green,magenta,delay_2,1,55,1616,200,1
17,green,yellow,baseline,1,55,1717,200,1
17,green,yellow,no_reset,1,55,1717,200,1
17,green,yellow,flush_planner,1,55,1717,200,1
17,green,yellow,clear_hidden_only,1,55,1717,200,1
17,green,yellow,delay_0,1,55,1717,200,1
17,green,yellow,delay_1,1,55,1717,200,1
17,green,yellow,delay_2,1,55,1717,200,1
18,green,blue,baseline,1,58,1818,200,1
18,green,blue,no_reset,1,58,1818,200,1
18,green,blue,flush_planner,1,58,1818,200,1
18,green,blue,clear_hidden_only,1,58,1818,200,1
18,green,blue,delay_0,1,58,1818,200,1
18,green,blue,delay_1,1,58,1818,200,1
18,green,blue,delay_2,1,58,1818,200,1
19,blue,yellow,baseline,1,128,1919,200,1
19,blue,yellow,no_reset,1,128,1919,200,1
19,blue,yellow,flush_planner,1,128,1919,200,1
19,blue,yellow,clear_hidden_only,1,128,1919,200,1
19,blue,yellow,delay_0,1,128,1919,200,1
19,blue,yellow,delay_1,1,128,1919,200,1
19,blue,yellow,delay_2,1,128,1919,200,1
20,blue,green,baseline,1,108,2020,200,1
20,blue,green,no_reset,1,108,2020,200,1
20,blue,green,flush_planner,1,108,2020,200,1
20,blue,green,clear_hidden_only,1,108,2020,200,1
20,blue,green,delay_0,1,108,2020,200,1
20,blue,green,delay_1,1,108,2020,200,1
20,blue,green,delay_2,1,108,2020,200,1
21,green,blue,baseline,0,95,2121,200,1
21,green,blue,no_reset,0,95,2121,200,1
21,green,blue,flush_planner,0,95,2121,200,1
21,green,blue,clear_hidden_only,0,95,2121,200,1
21,green,blue,delay_0,0,95,2121,200,1
21,green,blue,delay_1,0,95,2121,200,1
21,green,blue,delay_2,0,95,2121,200,1
22,green,magenta,baseline,0,200,2222,200,1
22,green,magenta,no_reset,1,200,2222,200,1
22,green,magenta,flush_planner,1,200,2222,200,1
22,green,magenta,clear_hidden_only,1,200,2222,200,1
22,green,magenta,delay_0,1,200,2222,200,1
22,green,magenta,delay_1,1,200,2222,200,1
22,green,magenta,delay_2,0,200,2222,200,1
23,yellow,blue,baseline,0,114,2323,200,1
23,yellow,blue,no_reset,0,114,2323,200,1
23,yellow,blue,flush_planner,0,114,2323,200,1
23,yellow,blue,clear_hidden_only,0,114,2323,200,1
23,yellow,blue,delay_0,0,114,2323,200,1
23,yellow,blue,delay_1,0,114,2323,200,1
23,yellow,blue,delay_2,0,114,2323,200,1
24,blue,yellow,baseline,1,104,2424,200,1
24,blue,yellow,no_reset,1,104,2424,200,1
24,blue,yellow,flush_planner,1,104,2424,200,1
24,blue,yellow,clear_hidden_only,1,104,2424,200,1
24,blue,yellow,delay_0,1,104,2424,200,1
24,blue,yellow,delay_1,1,104,2424,200,1
24,blue,yellow,delay_2,1,104,2424,200,1
25,magenta,blue,baseline,1,80,2525,200,1
25,magenta,blue,no_reset,1,80,2525,200,1
25,magenta,blue,flush_planner,1,80,2525,200,1
25,magenta,blue,clear_hidden_only,1,80,2525,200,1
25,magenta,blue,delay_0,1,80,2525,200,1
25,magenta,blue,delay_1,1,80,2525,200,1
25,magenta,blue,delay_2,1,80,2525,200,1
26,blue,magenta,baseline,1,105,2626,200,1
26,blue,magenta,no_reset,1,105,2626,200,1
26,blue,magenta,flush_planner,1,105,2626,200,1
26,blue,magenta,clear_hidden_only,1,105,2626,200,1
26,blue,magenta,delay_0,1,105,2626,200,1
26,blue,magenta,delay_1,1,105,2626,200,1
26,blue,magenta,delay_2,1,105,2626,200,1
27,magenta,yellow,baseline,1,117,2727,200,1
27,magenta,yellow,no_reset,1,117,2727,200,1
27,magenta,yellow,flush_planner,1,117,2727,200,1
27,magenta,yellow,clear_hidden_only,1,117,2727,200,1
27,magenta,yellow,delay_0,1,117,2727,200,1
27,magenta,yellow,delay_1,1,117,2727,200,1
27,magenta,yellow,delay_2,1,117,2727,200,1
28,blue,magenta,baseline,1,62,2828,200,1
28,blue,magenta,no_reset,1,62,2828,200,1
28,blue,magenta,flush_planner,1,62,2828,200,1
28,blue,magenta,clear_hidden_only,1,62,2828,200,1
28,blue,magenta,delay_0,1,62,2828,200,1
28,blue,magenta,delay_1,1,62,2828,200,1
28,blue,magenta,delay_2,1,62,2828,200,1
29,magenta,blue,baseline,0,71,2929,200,1
29,magenta,blue,no_reset,0,71,2929,200,1
29,magenta,blue,flush_planner,0,71,2929,200,1
29,magenta,blue,clear_hidden_only,0,71,2929,200,1
29,magenta,blue,delay_0,0,71,2929,200,1
29,magenta,blue,delay_1,0,71,2929,200,1
29,magenta,blue,delay_2,0,71,2929,200,1
30,magenta,yellow,baseline,1,40,3030,200,1
30,magenta,yellow,no_reset,1,40,3030,200,1
30,magenta,yellow,flush_planner,1,40,3030,200,1
30,magenta,yellow,clear_hidden_only,1,40,3030,200,1
30,magenta,yellow,delay_0,1,40,3030,200,1
30,magenta,yellow,delay_1,1,40,3030,200,1
30,magenta,yellow,delay_2,1,40,3030,200,1
31,yellow,blue,baseline,0,73,3131,200,1
31,yellow,blue,no_reset,0,73,3131,200,1
31,yellow,blue,flush_planner,0,73,3131,200,1
31,yellow,blue,clear_hidden_only,0,73,3131,200,1
31,yellow,blue,delay_0,0,73,3131,200,1
31,yellow,blue,delay_1,0,73,3131,200,1
31,yellow,blue,delay_2,0,73,3131,200,1
32,magenta,green,baseline,1,135,3232,200,1
32,magenta,green,no_reset,1,135,3232,200,1
32,magenta,green,flush_planner,1,135,3232,200,1
32,magenta,green,clear_hidden_only,1,135,3232,200,1
32,magenta,green,delay_0,1,135,3232,200,1
32,magenta,green,delay_1,1,135,3232,200,1
32,magenta,green,delay_2,1,135,3232,200,1
33,yellow,magenta,baseline,1,82,3333,200,1
33,yellow,magenta,no_reset,1,82,3333,200,1
33,yellow,magenta,flush_planner,1,82,3333,200,1
33,yellow,magenta,clear_hidden_only,1,82,3333,200,1
33,yellow,magenta,delay_0,1,82,3333,200,1
33,yellow,magenta,delay_1,1,82,3333,200,1
33,yellow,magenta,delay_2,1,82,3333,200,1
34,magenta,blue,baseline,1,45,3434,200,1
34,magenta,blue,no_reset,0,45,3434,200,1
34,magenta,blue,flush_planner,0,45,3434,200,1
34,magenta,blue,clear_hidden_only,0,45,3434,200,1
34,magenta,blue,delay_0,0,45,3434,200,1
34,magenta,blue,delay_1,1,45,3434,200,1
34,magenta,blue,delay_2,0,45,3434,200,1
35,blue,green,baseline,0,66,3535,200,1
35,blue,green,no_reset,0,66,3535,200,1
35,blue,green,flush_planner,0,66,3535,200,1
35,blue,green,clear_hidden_only,0,66,3535,200,1
35,blue,green,delay_0,0,66,3535,200,1
35,blue,green,delay_1,0,66,3535,200,1
35,blue,green,delay_2,0,66,3535,200,1
36,blue,yellow,baseline,0,148,3636,200,1
36,blue,yellow,no_reset,0,148,3636,200,1
36,blue,yellow,flush_planner,0,148,3636,200,1
36,blue,yellow,clear_hidden_only,0,148,3636,200,1
36,blue,yellow,delay_0,0,148,3636,200,1
36,blue,yellow,delay_1,0,148,3636,200,1
36,blue,yellow,delay_2,0,148,3636,200,1
37,yellow,magenta,baseline,0,200,3737,200,1
37,yellow,magenta,no_reset,0,200,3737,200,1
37,yellow,magenta,flush_planner,0,200,3737,200,1
37,yellow,magenta,clear_hidden_only,0,200,3737,200,1
37,yellow,magenta,delay_0,0,200,3737,200,1
37,yellow,magenta,delay_1,0,200,3737,200,1
37,yellow,magenta,delay_2,0,200,3737,200,1
38,green,magenta,baseline,1,144,3838,200,1
38,green,magenta,no_reset,1,144,3838,200,1
38,green,magenta,flush_planner,1,144,3838,200,1
38,green,magenta,clear_hidden_only,1,144,3838,200,1
38,green,magenta,delay_0,1,144,3838,200,1
38,green,magenta,delay_1,1,144,3838,200,1
38,green,magenta,delay_2,1,144,3838,200,1
39,yellow,blue,baseline,1,77,3939,200,1
39,yellow,blue,no_reset,1,77,3939,200,1
39,yellow,blue,flush_planner,1,77,3939,200,1
39,yellow,blue,clear_hidden_only,1,77,3939,200,1
39,yellow,blue,delay_0,1,77,3939,200,1
39,yellow,blue,delay_1,1,77,3939,200,1
39,yellow,blue,delay_2,1,77,3939,200,1
40,yellow,blue,baseline,1,200,4040,200,1
40,yellow,blue,no_reset,1,200,4040,200,1
40,yellow,blue,flush_planner,1,200,4040,200,1
40,yellow,blue,clear_hidden_only,1,200,4040,200,1
40,yellow,blue,delay_0,1,200,4040,200,1
40,yellow,blue,delay_1,1,200,4040,200,1
40,yellow,blue,delay_2,1,200,4040,200,1
41,blue,green,baseline,0,96,4141,200,1
41,blue,green,no_reset,0,96,4141,200,1
41,blue,green,flush_planner,0,96,4141,200,1
41,blue,green,clear_hidden_only,0,96,4141,200,1
41,blue,green,delay_0,0,96,4141,200,1
41,blue,green,delay_1,0,96,4141,200,1
41,blue,green,delay_2,0,96,4141,200,1
42,yellow,blue,baseline,1,93,4242,200,1
42,yellow,blue,no_reset,1,93,4242,200,1
42,yellow,blue,flush_planner,1,93,4242,200,1
42,yellow,blue,clear_hidden_only,1,93,4242,200,1
42,yellow,blue,delay_0,1,93,4242,200,1
42,yellow,blue,delay_1,1,93,4242,200,1
42,yellow,blue,delay_2,1,93,4242,200,1
43,yellow,blue,baseline,0,108,4343,200,1
43,yellow,blue,no_reset,0,108,4343,200,1
43,yellow,blue,flush_planner,0,108,4343,200,1
43,yellow,blue,clear_hidden_only,0,108,4343,200,1
43,yellow,blue,delay_0,0,108,4343,200,1
43,yellow,blue,delay_1,0,108,4343,200,1
43,yellow,blue,delay_2,0,108,4343,200,1
44,magenta,blue,baseline,0,71,4444,200,1
44,magenta,blue,no_reset,0,71,4444,200,1
44,magenta,blue,flush_planner,0,71,4444,200,1
44,magenta,blue,clear_hidden_only,0,71,4444,200,1
44,magenta,blue,delay_0,0,71,4444,200,1
44,magenta,blue,delay_1,0,71,4444,200,1
44,magenta,blue,delay_2,1,71,4444,200,1
45,blue,magenta,baseline,1,135,4545,200,1
45,blue,magenta,no_reset,1,135,4545,200,1
45,blue,magenta,flush_planner,1,135,4545,200,1
45,blue,magenta,clear_hidden_only,1,135,4545,200,1
45,blue,magenta,delay_0,1,135,4545,200,1
45,blue,magenta,delay_1,1,135,4545,200,1
45,blue,magenta,delay_2,1,135,4545,200,1
46,blue,green,baseline,1,72,4646,200,1
46,blue,green,no_reset,1,72,4646,200,1
46,blue,green,flush_planner,1,72,4646,200,1
46,blue,green,clear_hidden_only,1,72,4646,200,1
46,blue,green,delay_0,1,72,4646,200,1
46,blue,green,delay_1,1,72,4646,200,1
46,blue,green,delay_2,1,72,4646,200,1
47,yellow,blue,baseline,1,138,4747,200,1
47,yellow,blue,no_reset,1,138,4747,200,1
47,yellow,blue,flush_planner,1,138,4747,200,1
47,yellow,blue,clear_hidden_only,1,138,4747,200,1
47,yellow,blue,delay_0,1,138,4747,200,1
47,yellow,blue,delay_1,1,138,4747,200,1
47,yellow,blue,delay_2,1,138,4747,200,1
48,green,blue,baseline,1,84,4848,200,1
48,green,blue,no_reset,1,84,4848,200,1
48,green,blue,flush_planner,1,84,4848,200,1
48,green,blue,clear_hidden_only,1,84,4848,200,1
